Date,Ticker,ClosingPrice,Daily_Gain_Pct,Forward_Gain_Pct,10DayMA,5DayMA
2025-08-15 00:00:00,AAPL,231.58999633789062,-0.005112133549474374,,231.58999633789062,231.58999633789062
2025-08-15 00:00:00,GOOGL,203.89999389648438,0.004730420043013828,,222.17332967122397,222.17332967122397
2025-08-15 00:00:00,MSFT,520.1699829101562,-0.0044212173574982305,,296.67249298095703,296.67249298095703
2025-08-15 00:00:00,TSLA,330.55999755859375,-0.014959143019665277,,303.4499938964844,303.4499938964844
2025-08-15 00:00:00,AMZN,231.02999877929688,0.00021648217457226338,,231.30999755859375,231.30999755859375
2025-08-14 00:00:00,AAPL,232.77999877929688,-0.0023571895917441354,-0.005112133549474374,291.6716613769531,303.6879943847656
2025-08-14 00:00:00,AMZN,230.97999572753906,0.02858923333961183,0.00021648217457226338,283.00142342703685,303.67799377441406
2025-08-14 00:00:00,GOOGL,202.94000244140625,0.00485242471261893,0.004730420043013828,272.993745803833,303.4859954833984
2025-08-14 00:00:00,MSFT,522.47998046875,0.0036497047841510533,-0.0044212173574982305,300.71443854437933,303.9479949951172
2025-08-14 00:00:00,TSLA,335.5799865722656,-0.011196942235471519,-0.014959143019665277,304.200993347168,304.9519927978516
2025-08-13 00:00:00,GOOGL,201.9600067138672,-0.0067866118268749,0.00485242471261893,303.5339950561523,303.5819946289063
2025-08-13 00:00:00,TSLA,339.3800048828125,-0.004283509772223915,-0.011196942235471519,304.45699920654295,303.9620056152344
2025-08-13 00:00:00,MSFT,520.5800170898438,-0.01636303624882196,0.0036497047841510533,303.5749984741211,303.202001953125
2025-08-13 00:00:00,AMZN,224.55999755859375,0.01395221168040428,0.02858923333961183,303.7279937744141,303.7779937744141
2025-08-13 00:00:00,AAPL,233.3300018310547,0.01602441991019199,-0.0023571895917441354,304.3749938964844,305.06199340820314
2025-08-12 00:00:00,AAPL,229.64999389648438,0.010872441677679756,0.01602441991019199,304.14399871826174,303.2260040283203
2025-08-12 00:00:00,AMZN,221.47000122070312,0.0007681796954406295,0.01395221168040428,303.1929992675781,302.6080047607422
2025-08-12 00:00:00,GOOGL,203.33999633789062,0.011641772825326413,-0.0067866118268749,303.2329986572266,302.8840026855469
2025-08-12 00:00:00,MSFT,529.239990234375,0.014316596246437996,-0.01636303624882196,303.90899963378905,304.6159973144531
2025-08-12 00:00:00,TSLA,340.8399963378906,0.005338753399730889,-0.004283509772223915,304.43500061035155,304.9079956054687
2025-08-11 00:00:00,AAPL,227.17999267578125,-0.008337416841468825,0.010872441677679756,303.8199996948242,304.41399536132815
2025-08-11 00:00:00,AMZN,221.3000030517578,-0.006241858073597895,0.0007681796954406295,303.49400024414064,304.37999572753904
2025-08-11 00:00:00,GOOGL,201.0,-0.0020851860429123015,0.011641772825326413,303.3979995727539,303.91199645996096
2025-08-11 00:00:00,MSFT,521.77001953125,-0.0005171222654515306,0.014316596246437996,303.51699981689455,302.4180023193359
2025-08-11 00:00:00,TSLA,339.0299987792969,0.02845443669493286,0.005338753399730889,303.481999206543,302.0560028076172
2025-08-08 00:00:00,GOOGL,201.4199981689453,0.024933817372051692,-0.0020851860429123015,303.35600128173826,302.8000061035156
2025-08-08 00:00:00,TSLA,329.6499938964844,0.02290006868278205,0.02845443669493286,301.51699981689455,300.9779968261719
2025-08-08 00:00:00,MSFT,522.0399780273438,0.0023038766415852674,-0.0005171222654515306,302.63600006103513,302.8539978027344
2025-08-08 00:00:00,AAPL,229.0900115966797,0.04235792328538146,-0.008337416841468825,303.4260009765625,302.43800659179686
2025-08-08 00:00:00,AMZN,222.69000244140625,-0.001971955504762035,-0.006241858073597895,303.5480010986328,302.71600646972655
2025-08-07 00:00:00,AAPL,219.7805633544922,0.03179364268982976,0.04235792328538146,300.7770568847656,299.11610717773436
2025-08-07 00:00:00,AMZN,223.1300048828125,0.0036885760119835798,-0.001971955504762035,300.9600570678711,299.2041076660156
2025-08-07 00:00:00,GOOGL,196.52000427246094,0.0021929111255085676,0.024933817372051692,300.5120574951172,298.22410888671874
2025-08-07 00:00:00,MSFT,520.8400268554688,-0.007810369883928137,0.0023038766415852674,300.41905822753904,297.98411865234374
2025-08-07 00:00:00,TSLA,322.2699890136719,0.007377028928595486,0.02290006868278205,298.74305725097656,296.50811767578125
2025-08-06 00:00:00,AAPL,213.0082550048828,0.05090680618623611,0.03179364268982976,297.1348815917969,295.1536560058594
2025-08-06 00:00:00,AMZN,222.30999755859375,0.04004677220394748,0.0036885760119835798,297.0968811035156,294.9896545410156
2025-08-06 00:00:00,GOOGL,196.08999633789062,0.0072943863065790815,0.0021929111255085676,296.56388092041016,294.9036529541016
2025-08-06 00:00:00,MSFT,524.9400024414062,-0.005324486136605855,-0.007810369883928137,296.85388336181643,295.72364807128906
2025-08-06 00:00:00,TSLA,319.9100036621094,0.03624644466558724,0.007377028928595486,295.87988433837893,295.25165100097655
2025-08-05 00:00:00,GOOGL,194.6699981689453,-0.0018970217900114994,0.0072943863065790815,293.0478225708008,291.1919921875
2025-08-05 00:00:00,MSFT,527.75,-0.014730069510613508,-0.005324486136605855,293.7388198852539,291.7539916992188
2025-08-05 00:00:00,TSLA,308.7200012207031,-0.0017461311772288823,0.03624644466558724,292.38382110595705,289.5159912109375
2025-08-05 00:00:00,AMZN,213.75,0.009922070229506863,0.04004677220394748,293.23282318115236,291.4759918212891
2025-08-05 00:00:00,AAPL,202.68995666503906,-0.0021146907604691068,0.05090680618623611,294.1708236694336,293.1879913330078
2025-08-04 00:00:00,AAPL,203.11949157714844,0.004792974350137147,-0.0021146907604691068,291.3949447631836,289.6018981933594
2025-08-04 00:00:00,AMZN,211.64999389648438,-0.01443541840985152,0.009922070229506863,290.32894439697264,289.18189697265626
2025-08-04 00:00:00,GOOGL,195.0399932861328,0.031248285574688284,-0.0018970217900114994,290.22394409179685,289.2558959960937
2025-08-04 00:00:00,MSFT,535.6400146484375,0.021999255154699693,-0.014730069510613508,291.2939453125,290.8338989257812
2025-08-04 00:00:00,TSLA,309.260009765625,0.021907956170373222,-0.0017461311772288823,290.22894592285155,290.9419006347656
2025-08-01 00:00:00,AAPL,202.1505889892578,-0.0250035932739211,0.004792974350137147,290.1750091552734,290.7481201171875
2025-08-01 00:00:00,AMZN,214.75,-0.08269617085933034,-0.01443541840985152,290.27500915527344,291.3681213378906
2025-08-01 00:00:00,GOOGL,189.1300048828125,-0.014434544563696416,0.031248285574688284,289.7210098266602,290.1861236572266
2025-08-01 00:00:00,MSFT,524.1099853515625,-0.01760077722293818,0.021999255154699693,289.3570083618164,287.88011779785154
2025-08-01 00:00:00,TSLA,302.6300048828125,-0.01829559909125389,0.021907956170373222,288.74800872802734,286.5541168212891
2025-07-31 00:00:00,MSFT,533.5,0.03947472946598163,-0.01760077722293818,290.88752899169924,293.8949401855469
2025-07-31 00:00:00,TSLA,308.2699890136719,-0.03375758288237862,-0.01829559909125389,290.7885269165039,295.02293701171874
2025-07-31 00:00:00,AMZN,234.11000061035156,0.017029402351838252,-0.08269617085933034,291.4155303955078,291.462939453125
2025-07-31 00:00:00,GOOGL,191.89999389648438,-0.023558769203535168,-0.014434544563696416,291.10153045654295,292.0169372558594
2025-07-31 00:00:00,AAPL,207.33470153808594,-0.007079622090835236,-0.0250035932739211,289.1695297241211,287.5909393310547
2025-07-30 00:00:00,AAPL,208.81301879882812,-0.010507881543836084,-0.007079622090835236,291.45476989746095,295.3186004638672
2025-07-30 00:00:00,AMZN,230.19000244140625,-0.003549595623255297,0.017029402351838252,292.99877014160154,294.53460083007815
2025-07-30 00:00:00,GOOGL,196.52999877929688,0.003984668093470534,-0.023558769203535168,293.73876953125,295.4606018066406
2025-07-30 00:00:00,MSFT,513.239990234375,0.0013071051770152664,0.03947472946598163,292.6517700195312,291.4085998535156
2025-07-30 00:00:00,TSLA,319.0400085449219,-0.006724793213012448,-0.03375758288237862,294.2927703857422,293.56260375976564
2025-07-29 00:00:00,AAPL,211.03050231933594,-0.012987651582609505,-0.010507881543836084,294.6623504638672,294.0061004638672
2025-07-29 00:00:00,AMZN,231.00999450683594,-0.007646371539299812,-0.003549595623255297,294.35234985351565,294.17009887695315
2025-07-29 00:00:00,GOOGL,195.75,0.016460681996079085,0.003984668093470534,294.7373504638672,294.01409912109375
2025-07-29 00:00:00,MSFT,512.5700073242188,0.0001365996570121819,0.0013071051770152664,292.64435119628905,293.8801025390625
2025-07-29 00:00:00,TSLA,321.20001220703125,-0.013483166498468035,-0.006724793213012448,293.937353515625,294.3121032714844
2025-07-28 00:00:00,MSFT,512.5,-0.0023554572052336686,0.0001365996570121819,294.22778778076173,294.5754730224609
2025-07-28 00:00:00,TSLA,325.5899963378906,0.030152499060024596,-0.013483166498468035,294.8827865600586,295.45346984863284
2025-07-28 00:00:00,GOOGL,192.5800018310547,-0.003105864310356088,0.016460681996079085,294.3017868041992,294.5894744873047
2025-07-28 00:00:00,AMZN,232.7899932861328,0.005833005662313484,-0.007646371539299812,294.69678649902346,295.2234741210938
2025-07-28 00:00:00,AAPL,213.80735778808594,0.0007948746335069146,-0.012987651582609505,294.4367874145508,294.8674743652344
2025-07-25 00:00:00,AAPL,213.63754272460938,0.0005614197975087887,0.0007948746335069146,295.14349060058595,295.4195068359375
